thickness_m,thinning_rate,distance_m,formation,environment,environment_numeric,lithology_numeric,confinement_numeric,log10thickness_m,log10thinning_rate,log10distance_m,lithology,confinement
0.9335,5.73E-06,5536.417323,Marnoso Arenacea,Basin Plain,0,0,2,-0.029885678,-5.242169557,3.743228819,mud,Unconfined Distal
0.9335,2.82E-06,9319.966557,Marnoso Arenacea,Basin Plain,0,0,2,-0.029885678,-5.549458605,3.969414354,mud,Unconfined Distal
0.9335,3.22E-05,13923.72576,Marnoso Arenacea,Basin Plain,0,0,2,-0.029885678,-4.491993014,4.143755461,mud,Unconfined Distal
0.9335,1.35E-05,18309.20329,Marnoso Arenacea,Basin Plain,0,0,2,-0.029885678,-4.868217766,4.262669447,mud,Unconfined Distal
0.9335,5.65E-06,21087.33384,Marnoso Arenacea,Basin Plain,0,0,2,-0.029885678,-5.247745418,4.324021674,mud,Unconfined Distal
0.9335,1.22E-06,24368.17374,Marnoso Arenacea,Basin Plain,0,0,2,-0.029885678,-5.912606718,4.386822982,mud,Unconfined Distal
0.9335,1.17E-05,26193.80239,Marnoso Arenacea,Basin Plain,0,0,2,-0.029885678,-4.93219336,4.418198547,mud,Unconfined Distal
0.9335,1.73E-05,28833.02642,Marnoso Arenacea,Basin Plain,0,0,2,-0.029885678,-4.763097145,4.45989023,mud,Unconfined Distal
0.9335,7.47E-06,33549.23377,Marnoso Arenacea,Basin Plain,0,0,2,-0.029885678,-5.126874876,4.525682606,mud,Unconfined Distal
0.9652,1.43E-06,3783.549234,Marnoso Arenacea,Basin Plain,0,0,2,-0.015382687,-5.84550563,3.57789939,mud,Unconfined Distal
0.9652,4.97E-05,8387.308441,Marnoso Arenacea,Basin Plain,0,0,2,-0.015382687,-4.303694904,3.923622614,mud,Unconfined Distal
0.9652,1.69E-05,12772.78596,Marnoso Arenacea,Basin Plain,0,0,2,-0.015382687,-4.771229115,4.106285635,mud,Unconfined Distal
0.9652,5.63E-06,15550.91652,Marnoso Arenacea,Basin Plain,0,0,2,-0.015382687,-5.249747937,4.19175599,mud,Unconfined Distal
0.9652,3.27E-06,18831.75641,Marnoso Arenacea,Basin Plain,0,0,2,-0.015382687,-5.486015712,4.274890828,mud,Unconfined Distal
0.9652,1.33E-05,20657.38506,Marnoso Arenacea,Basin Plain,0,0,2,-0.015382687,-4.876532996,4.315075345,mud,Unconfined Distal
0.9652,2.00E-05,23296.60909,Marnoso Arenacea,Basin Plain,0,0,2,-0.015382687,-4.699093228,4.367292712,mud,Unconfined Distal
0.9652,7.81E-06,28012.81644,Marnoso Arenacea,Basin Plain,0,0,2,-0.015382687,-5.107309458,4.447356776,mud,Unconfined Distal
0.9598,9.17E-05,4603.759208,Marnoso Arenacea,Basin Plain,0,0,2,-0.017819254,-4.037594371,3.6631126,mud,Unconfined Distal
0.9598,2.47E-05,8989.236729,Marnoso Arenacea,Basin Plain,0,0,2,-0.017819254,-4.607957124,3.953722818,mud,Unconfined Distal
0.9598,7.89E-06,11767.36728,Marnoso Arenacea,Basin Plain,0,0,2,-0.017819254,-5.102663595,4.070679309,mud,Unconfined Distal
0.9598,3.73E-06,15048.20718,Marnoso Arenacea,Basin Plain,0,0,2,-0.017819254,-5.428521901,4.177484762,mud,Unconfined Distal
0.9598,1.66E-05,16873.83583,Marnoso Arenacea,Basin Plain,0,0,2,-0.017819254,-4.780210921,4.227213819,mud,Unconfined Distal
0.9598,2.41E-05,19513.05986,Marnoso Arenacea,Basin Plain,0,0,2,-0.017819254,-4.617120095,4.290325377,mud,Unconfined Distal
0.9598,9.25E-06,24229.26721,Marnoso Arenacea,Basin Plain,0,0,2,-0.017819254,-5.033704671,4.38434028,mud,Unconfined Distal
1.382,4.57E-05,4385.477521,Marnoso Arenacea,Basin Plain,0,0,2,0.140508043,-4.339902512,3.642016889,mud,Unconfined Distal
1.382,4.60E-05,7163.608077,Marnoso Arenacea,Basin Plain,0,0,2,0.140508043,-4.337540087,3.855131817,mud,Unconfined Distal
1.382,4.58E-05,10444.44797,Marnoso Arenacea,Basin Plain,0,0,2,0.140508043,-4.33918511,4.018885491,mud,Unconfined Distal
1.382,1.16E-05,12270.07662,Marnoso Arenacea,Basin Plain,0,0,2,0.140508043,-4.935642375,4.088847275,mud,Unconfined Distal
1.382,3.29E-06,14909.30065,Marnoso Arenacea,Basin Plain,0,0,2,0.140508043,-5.483261193,4.173457273,mud,Unconfined Distal
1.382,1.01E-05,19625.508,Marnoso Arenacea,Basin Plain,0,0,2,0.140508043,-4.996155717,4.292820907,mud,Unconfined Distal
1.1815,4.64E-05,2778.130556,Marnoso Arenacea,Basin Plain,0,0,2,0.072433726,-4.333836788,3.443752651,mud,Unconfined Distal
1.1815,4.58E-05,6058.970451,Marnoso Arenacea,Basin Plain,0,0,2,0.072433726,-4.338666593,3.782398835,mud,Unconfined Distal
1.1815,7.38E-06,7884.599102,Marnoso Arenacea,Basin Plain,0,0,2,0.072433726,-5.131856632,3.896779616,mud,Unconfined Distal
1.1815,2.37E-05,10523.82313,Marnoso Arenacea,Basin Plain,0,0,2,0.072433726,-4.625102991,4.02217354,mud,Unconfined Distal
1.1815,1.64E-07,15240.03048,Marnoso Arenacea,Basin Plain,0,0,2,0.072433726,-6.785045827,4.182985836,mud,Unconfined Distal
1.0527,4.54E-05,3280.839895,Marnoso Arenacea,Basin Plain,0,0,2,0.022304623,-4.342798769,3.515985037,mud,Unconfined Distal
1.0527,3.66E-05,5106.468546,Marnoso Arenacea,Basin Plain,0,0,2,0.022304623,-4.436279055,3.708120661,mud,Unconfined Distal
1.0527,4.88E-05,7745.692575,Marnoso Arenacea,Basin Plain,0,0,2,0.022304623,-4.311223915,3.889060256,mud,Unconfined Distal
1.0527,1.05E-05,12461.89992,Marnoso Arenacea,Basin Plain,0,0,2,0.022304623,-4.977319533,4.095584259,mud,Unconfined Distal
0.9037,0.000184046,1825.628651,Marnoso Arenacea,Basin Plain,0,0,2,-0.043975718,-3.735073165,3.261412443,mud,Unconfined Distal
0.9037,0.0001181,4464.85268,Marnoso Arenacea,Basin Plain,0,0,2,-0.043975718,-3.927749362,3.649807134,mud,Unconfined Distal
0.9037,3.05E-05,9181.060029,Marnoso Arenacea,Basin Plain,0,0,2,-0.043975718,-4.515269729,3.962892827,mud,Unconfined Distal
1.2397,7.25E-05,2639.224028,Marnoso Arenacea,Basin Plain,0,0,2,0.093316601,-4.139761286,3.421476257,mud,Unconfined Distal
1.2397,7.57E-06,7355.431378,Marnoso Arenacea,Basin Plain,0,0,2,0.093316601,-5.120752953,3.866608148,mud,Unconfined Distal
1.431,5.24E-05,4716.207349,Marnoso Arenacea,Basin Plain,0,0,2,0.155639634,-4.280895937,3.673592891,mud,Unconfined Distal
0.3696,2.29E-05,2222.504445,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-4.639272462,3.346842638,sand,Unconfined Distal
0.3696,2.84E-06,6938.711794,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-5.546812623,3.841278849,sand,Unconfined Distal
0.3696,1.02E-05,10841.32377,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-4.990934694,4.035082314,sand,Unconfined Distal
0.3696,2.05E-06,16377.74109,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-5.687914724,4.214254001,sand,Unconfined Distal
0.3696,2.09E-06,20161.29032,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-5.679205873,4.304518324,sand,Unconfined Distal
0.3696,5.26E-06,24765.04953,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-5.279228217,4.393839201,sand,Unconfined Distal
0.3696,7.97E-06,29150.52705,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-5.098784196,4.464646411,sand,Unconfined Distal
0.3696,9.01E-06,31928.65761,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-5.04508987,4.50418066,sand,Unconfined Distal
0.3696,3.59E-06,35209.4975,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-5.445256476,4.546659827,sand,Unconfined Distal
0.3696,3.39E-06,37035.12615,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-5.470316292,4.568613828,sand,Unconfined Distal
0.3696,5.95E-06,39674.35018,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-5.225229929,4.598509822,sand,Unconfined Distal
0.3696,7.04E-06,44390.55753,Marnoso Arenacea,Basin Plain,0,1,2,-0.432268038,-5.152718615,4.6472906,sand,Unconfined Distal
0.3186,6.64E-06,4716.207349,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-5.178048553,3.673592891,sand,Unconfined Distal
0.3186,1.88E-05,8618.819321,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-4.726737757,3.935447777,sand,Unconfined Distal
0.3186,1.23E-06,14155.23664,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-5.910367886,4.150917134,sand,Unconfined Distal
0.3186,4.91E-07,17938.78588,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-6.309310374,4.253793046,sand,Unconfined Distal
0.3186,3.51E-06,22542.54509,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-5.454277765,4.353002947,sand,Unconfined Distal
0.3186,6.73E-06,26928.02261,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-5.17204627,4.430204463,sand,Unconfined Distal
0.3186,7.97E-06,29706.15316,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-5.098464718,4.472846416,sand,Unconfined Distal
0.3186,2.28E-06,32986.99306,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-5.641547753,4.518342729,sand,Unconfined Distal
0.3186,2.14E-06,34812.62171,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-5.670163795,4.541736731,sand,Unconfined Distal
0.3186,4.95E-06,37451.84574,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-5.305832244,4.573473226,sand,Unconfined Distal
0.3186,6.20E-06,42168.05309,Marnoso Arenacea,Basin Plain,0,1,2,-0.496754229,-5.20784414,4.62498355,sand,Unconfined Distal
0.3499,3.34E-05,3902.611972,Marnoso Arenacea,Basin Plain,0,1,2,-0.456056058,-4.476077781,3.591355372,sand,Unconfined Distal
0.3499,1.47E-06,9439.029295,Marnoso Arenacea,Basin Plain,0,1,2,-0.456056058,-5.831912534,3.974927334,sand,Unconfined Distal
0.3499,1.70E-06,13222.57853,Marnoso Arenacea,Basin Plain,0,1,2,-0.456056058,-5.769133637,4.121316155,sand,Unconfined Distal
0.3499,6.20E-06,17826.33774,Marnoso Arenacea,Basin Plain,0,1,2,-0.456056058,-5.207699852,4.25106213,sand,Unconfined Distal
0.3499,9.57E-06,22211.81526,Marnoso Arenacea,Basin Plain,0,1,2,-0.456056058,-5.019225118,4.346584053,sand,Unconfined Distal
0.3499,1.07E-05,24989.94581,Marnoso Arenacea,Basin Plain,0,1,2,-0.456056058,-4.9694685,4.397765314,sand,Unconfined Distal
0.3499,3.77E-06,28270.78571,Marnoso Arenacea,Basin Plain,0,1,2,-0.456056058,-5.423580674,4.451337879,sand,Unconfined Distal
0.3499,3.51E-06,30096.41436,Marnoso Arenacea,Basin Plain,0,1,2,-0.456056058,-5.45443977,4.478514757,sand,Unconfined Distal
0.3499,6.61E-06,32735.63839,Marnoso Arenacea,Basin Plain,0,1,2,-0.456056058,-5.179562914,4.515020815,sand,Unconfined Distal
0.3499,7.81E-06,37451.84574,Marnoso Arenacea,Basin Plain,0,1,2,-0.456056058,-5.107198904,4.573473226,sand,Unconfined Distal
0.4803,2.61E-05,5536.417323,Marnoso Arenacea,Basin Plain,0,1,2,-0.318487413,-4.583962488,3.743228819,sand,Unconfined Distal
0.4803,1.64E-05,9319.966557,Marnoso Arenacea,Basin Plain,0,1,2,-0.318487413,-4.785006869,3.969414354,sand,Unconfined Distal
0.4803,1.73E-05,13923.72576,Marnoso Arenacea,Basin Plain,0,1,2,-0.318487413,-4.761918661,4.143755461,sand,Unconfined Distal
0.4803,1.87E-05,18309.20329,Marnoso Arenacea,Basin Plain,0,1,2,-0.318487413,-4.727501962,4.262669447,sand,Unconfined Distal
0.4803,1.89E-05,21087.33384,Marnoso Arenacea,Basin Plain,0,1,2,-0.318487413,-4.723593348,4.324021674,sand,Unconfined Distal
0.4803,9.73E-06,24368.17374,Marnoso Arenacea,Basin Plain,0,1,2,-0.318487413,-5.012074636,4.386822982,sand,Unconfined Distal
0.4803,9.01E-06,26193.80239,Marnoso Arenacea,Basin Plain,0,1,2,-0.318487413,-5.04510256,4.418198547,sand,Unconfined Distal
0.4803,1.20E-05,28833.02642,Marnoso Arenacea,Basin Plain,0,1,2,-0.318487413,-4.91968593,4.45989023,sand,Unconfined Distal
0.4803,1.26E-05,33549.23377,Marnoso Arenacea,Basin Plain,0,1,2,-0.318487413,-4.899342238,4.525682606,sand,Unconfined Distal
0.336,2.27E-06,3783.549234,Marnoso Arenacea,Basin Plain,0,1,2,-0.473660723,-5.643400938,3.57789939,sand,Unconfined Distal
0.336,1.15E-05,8387.308441,Marnoso Arenacea,Basin Plain,0,1,2,-0.473660723,-4.938645488,3.923622614,sand,Unconfined Distal
0.336,1.55E-05,12772.78596,Marnoso Arenacea,Basin Plain,0,1,2,-0.473660723,-4.80830639,4.106285635,sand,Unconfined Distal
0.336,1.63E-05,15550.91652,Marnoso Arenacea,Basin Plain,0,1,2,-0.473660723,-4.786580444,4.19175599,sand,Unconfined Distal
0.336,4.92E-06,18831.75641,Marnoso Arenacea,Basin Plain,0,1,2,-0.473660723,-5.307811094,4.274890828,sand,Unconfined Distal
0.336,4.44E-06,20657.38506,Marnoso Arenacea,Basin Plain,0,1,2,-0.473660723,-5.352232664,4.315075345,sand,Unconfined Distal
0.336,8.70E-06,23296.60909,Marnoso Arenacea,Basin Plain,0,1,2,-0.473660723,-5.060653271,4.367292712,sand,Unconfined Distal
0.336,9.95E-06,28012.81644,Marnoso Arenacea,Basin Plain,0,1,2,-0.473660723,-5.002219807,4.447356776,sand,Unconfined Distal
0.3274,1.91E-05,4603.759208,Marnoso Arenacea,Basin Plain,0,1,2,-0.484921325,-4.718629928,3.6631126,sand,Unconfined Distal
0.3274,2.11E-05,8989.236729,Marnoso Arenacea,Basin Plain,0,1,2,-0.484921325,-4.674969217,3.953722818,sand,Unconfined Distal
0.3274,2.09E-05,11767.36728,Marnoso Arenacea,Basin Plain,0,1,2,-0.484921325,-4.680450946,4.070679309,sand,Unconfined Distal
0.3274,5.59E-06,15048.20718,Marnoso Arenacea,Basin Plain,0,1,2,-0.484921325,-5.252688766,4.177484762,sand,Unconfined Distal
0.3274,4.93E-06,16873.83583,Marnoso Arenacea,Basin Plain,0,1,2,-0.484921325,-5.307090493,4.227213819,sand,Unconfined Distal
0.3274,9.94E-06,19513.05986,Marnoso Arenacea,Basin Plain,0,1,2,-0.484921325,-5.002523647,4.290325377,sand,Unconfined Distal
0.3274,1.11E-05,24229.26721,Marnoso Arenacea,Basin Plain,0,1,2,-0.484921325,-4.952815695,4.38434028,sand,Unconfined Distal
0.2394,2.33E-05,4385.477521,Marnoso Arenacea,Basin Plain,0,1,2,-0.620875854,-4.633416717,3.642016889,sand,Unconfined Distal
0.2394,2.20E-05,7163.608077,Marnoso Arenacea,Basin Plain,0,1,2,-0.620875854,-4.657575604,3.855131817,sand,Unconfined Distal
0.2394,3.73E-07,10444.44797,Marnoso Arenacea,Basin Plain,0,1,2,-0.620875854,-6.427820884,4.018885491,sand,Unconfined Distal
0.2394,3.91E-07,12270.07662,Marnoso Arenacea,Basin Plain,0,1,2,-0.620875854,-6.407606037,4.088847275,sand,Unconfined Distal
0.2394,7.11E-06,14909.30065,Marnoso Arenacea,Basin Plain,0,1,2,-0.620875854,-5.148151407,4.173457273,sand,Unconfined Distal
0.2394,9.28E-06,19625.508,Marnoso Arenacea,Basin Plain,0,1,2,-0.620875854,-5.032510961,4.292820907,sand,Unconfined Distal
0.1374,2.00E-05,2778.130556,Marnoso Arenacea,Basin Plain,0,1,2,-0.862013267,-4.69867786,3.443752651,sand,Unconfined Distal
0.1374,1.75E-05,6058.970451,Marnoso Arenacea,Basin Plain,0,1,2,-0.862013267,-4.757502874,3.782398835,sand,Unconfined Distal
0.1374,1.35E-05,7884.599102,Marnoso Arenacea,Basin Plain,0,1,2,-0.862013267,-4.868208364,3.896779616,sand,Unconfined Distal
0.1374,3.80E-07,10523.82313,Marnoso Arenacea,Basin Plain,0,1,2,-0.862013267,-6.420113549,4.02217354,sand,Unconfined Distal
0.1374,5.26E-06,15240.03048,Marnoso Arenacea,Basin Plain,0,1,2,-0.862013267,-5.27935332,4.182985836,sand,Unconfined Distal
0.0818,4.92E-05,3280.839895,Marnoso Arenacea,Basin Plain,0,1,2,-1.087246696,-4.307812511,3.515985037,sand,Unconfined Distal
0.0818,3.18E-05,5106.468546,Marnoso Arenacea,Basin Plain,0,1,2,-1.087246696,-4.497534636,3.708120661,sand,Unconfined Distal
0.0818,6.66E-06,7745.692575,Marnoso Arenacea,Basin Plain,0,1,2,-1.087246696,-5.176410554,3.889060256,sand,Unconfined Distal
0.0818,1.97E-06,12461.89992,Marnoso Arenacea,Basin Plain,0,1,2,-1.087246696,-5.706418175,4.095584259,sand,Unconfined Distal
0.2433,4.93E-07,1825.628651,Marnoso Arenacea,Basin Plain,0,1,2,-0.613857891,-6.307169933,3.261412443,sand,Unconfined Distal
0.2433,2.46E-05,4464.85268,Marnoso Arenacea,Basin Plain,0,1,2,-0.613857891,-4.608809441,3.649807134,sand,Unconfined Distal
0.2433,2.03E-05,9181.060029,Marnoso Arenacea,Basin Plain,0,1,2,-0.613857891,-4.693379883,3.962892827,sand,Unconfined Distal
0.2442,4.20E-05,2639.224028,Marnoso Arenacea,Basin Plain,0,1,2,-0.61225434,-4.376936496,3.421476257,sand,Unconfined Distal
0.2442,2.54E-05,7355.431378,Marnoso Arenacea,Basin Plain,0,1,2,-0.61225434,-4.594998847,3.866608148,sand,Unconfined Distal
0.1334,1.61E-05,4716.207349,Marnoso Arenacea,Basin Plain,0,1,2,-0.87484417,-4.792208234,3.673592891,sand,Unconfined Distal
0.6807,3.08E-06,8050.117323,Marnoso Arenacea,Basin Plain,0,2,2,-0.167044249,-5.511350529,3.90580221,,Unconfined Distal
0.6807,1.47E-05,11833.66656,Marnoso Arenacea,Basin Plain,0,2,2,-0.167044249,-4.833319509,4.073119328,,Unconfined Distal
0.6807,1.11E-05,15636.86656,Marnoso Arenacea,Basin Plain,0,2,2,-0.167044249,-4.954349912,4.19414973,,Unconfined Distal
0.6807,4.48E-06,5536.417323,Marnoso Arenacea,Basin Plain,0,2,2,-0.167044249,-5.348777138,3.743228819,,Unconfined Distal
0.6807,1.86E-05,9319.966557,Marnoso Arenacea,Basin Plain,0,2,2,-0.167044249,-4.729614536,3.969414354,,Unconfined Distal
0.6807,1.32E-05,13123.16656,Marnoso Arenacea,Basin Plain,0,2,2,-0.167044249,-4.878238822,4.118038641,,Unconfined Distal
0.6559,3.94E-05,3783.549234,Marnoso Arenacea,Basin Plain,0,2,2,-0.183162369,-4.405004692,3.57789939,,Unconfined Distal
0.6559,1.96E-05,7586.749234,Marnoso Arenacea,Basin Plain,0,2,2,-0.183162369,-4.707161032,3.880055729,,Unconfined Distal
0.028,0.000218308,4724.059208,Marnoso Arenacea,Basin Plain,0,2,2,-1.552841969,-3.660930314,3.674315332,,Unconfined Distal
0.028,6.28E-05,9109.536729,Marnoso Arenacea,Basin Plain,0,2,2,-1.552841969,-4.202328099,3.959496291,,Unconfined Distal
0.028,3.21E-05,11887.66728,Marnoso Arenacea,Basin Plain,0,2,2,-1.552841969,-4.493374481,4.075096641,,Unconfined Distal
0.028,2.14E-05,15168.50718,Marnoso Arenacea,Basin Plain,0,2,2,-1.552841969,-4.66905948,4.180942841,,Unconfined Distal
0.028,1.77E-05,16994.13583,Marnoso Arenacea,Basin Plain,0,2,2,-1.552841969,-4.752599157,4.230299085,,Unconfined Distal
0.04,0.002237535,8.938409499,Late Oligocene Cengio TS,Lobe,1,0,6,-1.397940009,-2.650230252,0.951260247,mud,Semiconfined Distal
0.04,0.004137261,19.33646473,Late Oligocene Cengio TS,Lobe,1,0,6,-1.397940009,-2.383287088,1.286377075,mud,Semiconfined Distal
0.06,0.00577031,10.39805523,Late Oligocene Cengio TS,Lobe,1,0,6,-1.22184875,-2.238800869,1.01695212,mud,Semiconfined Distal
0.28,0.019019044,8.938409499,Late Oligocene Cengio TS,Lobe,1,1,6,-0.552841969,-1.720811326,0.951260247,sand,Semiconfined Distal
0.28,0.005171576,19.33646473,Late Oligocene Cengio TS,Lobe,1,1,6,-0.552841969,-2.286377075,1.286377075,sand,Semiconfined Distal
0.11,0.006732028,10.39805523,Late Oligocene Cengio TS,Lobe,1,1,6,-0.958607315,-2.17185408,1.01695212,sand,Semiconfined Distal
0.08,0.001034315,19.33646473,Late Oligocene Cengio TS,Lobe,1,1,6,-1.096910013,-2.98534708,1.286377075,sand,Semiconfined Distal
0.08,0.001923437,10.39805523,Late Oligocene Cengio TS,Lobe,1,1,6,-1.096910013,-2.715922124,1.01695212,sand,Semiconfined Distal
0.32,0.003356302,8.938409499,Late Oligocene Cengio TS,Lobe,1,1,6,-0.494850022,-2.474138993,0.951260247,sand,Semiconfined Distal
0.32,0.001034315,19.33646473,Late Oligocene Cengio TS,Lobe,1,1,6,-0.494850022,-2.98534708,1.286377075,sand,Semiconfined Distal
0.29,0.000961718,10.39805523,Late Oligocene Cengio TS,Lobe,1,1,6,-0.537602002,-3.01695212,1.01695212,sand,Semiconfined Distal
0.05,0.001118767,8.938409499,Late Oligocene Cengio TS,Lobe,1,1,6,-1.301029996,-2.951260247,0.951260247,sand,Semiconfined Distal
0.05,0.001034315,19.33646473,Late Oligocene Cengio TS,Lobe,1,1,6,-1.301029996,-2.98534708,1.286377075,sand,Semiconfined Distal
0.04,0.000961718,10.39805523,Late Oligocene Cengio TS,Lobe,1,1,6,-1.397940009,-3.01695212,1.01695212,sand,Semiconfined Distal
1.08,0.001118767,8.938409499,Late Oligocene Cengio TS,Lobe,1,1,6,0.033423755,-2.951260247,0.951260247,sand,Semiconfined Distal
1.08,0.003620103,19.33646473,Late Oligocene Cengio TS,Lobe,1,1,6,0.033423755,-2.441279035,1.286377075,sand,Semiconfined Distal
1.07,0.007693746,10.39805523,Late Oligocene Cengio TS,Lobe,1,1,6,0.029383778,-2.113862133,1.01695212,sand,Semiconfined Distal
0.1,0.001118767,8.938409499,Late Oligocene Cengio TS,Lobe,1,0,6,-1,-2.951260247,0.951260247,mud,Semiconfined Distal
0.1,0.00206863,19.33646473,Late Oligocene Cengio TS,Lobe,1,0,6,-1,-2.684317084,1.286377075,mud,Semiconfined Distal
0.11,0.004808592,10.39805523,Late Oligocene Cengio TS,Lobe,1,0,6,-0.958607315,-2.317982115,1.01695212,mud,Semiconfined Distal
0.425,0.14152406,8.938409499,Late Oligocene Cengio TS,Lobe,1,1,6,-0.37161107,-0.849169722,0.951260247,sand,Semiconfined Distal
0.425,0.005947313,19.33646473,Late Oligocene Cengio TS,Lobe,1,1,6,-0.37161107,-2.225679235,1.286377075,sand,Semiconfined Distal
1.69,0.110597605,10.39805523,Late Oligocene Cengio TS,Lobe,1,1,6,0.227886705,-0.956254279,1.01695212,sand,Semiconfined Distal
0.05,0.001118767,8.938409499,Late Oligocene Cengio TS,Lobe,1,0,6,-1.301029996,-2.951260247,0.951260247,mud,Semiconfined Distal
0.05,0.001034315,19.33646473,Late Oligocene Cengio TS,Lobe,1,0,6,-1.301029996,-2.98534708,1.286377075,mud,Semiconfined Distal
0.04,0.002885155,10.39805523,Late Oligocene Cengio TS,Lobe,1,0,6,-1.397940009,-2.539830865,1.01695212,mud,Semiconfined Distal
0.06,0.001118767,8.938409499,Late Oligocene Cengio TS,Lobe,1,1,6,-1.22184875,-2.951260247,0.951260247,sand,Semiconfined Distal
0.06,0.001034315,19.33646473,Late Oligocene Cengio TS,Lobe,1,1,6,-1.22184875,-2.98534708,1.286377075,sand,Semiconfined Distal
0.07,0.002885155,10.39805523,Late Oligocene Cengio TS,Lobe,1,1,6,-1.15490196,-2.539830865,1.01695212,sand,Semiconfined Distal
0.18,0.001118767,8.938409499,Late Oligocene Cengio TS,Lobe,1,0,6,-0.744727495,-2.951260247,0.951260247,mud,Semiconfined Distal
0.18,0.00206863,19.33646473,Late Oligocene Cengio TS,Lobe,1,0,6,-0.744727495,-2.684317084,1.286377075,mud,Semiconfined Distal
0.19,0.004808592,10.39805523,Late Oligocene Cengio TS,Lobe,1,0,6,-0.721246399,-2.317982115,1.01695212,mud,Semiconfined Distal
0.07,0.001118767,8.938409499,Late Oligocene Cengio TS,Lobe,1,1,6,-1.15490196,-2.951260247,0.951260247,sand,Semiconfined Distal
0.07,0.000517158,19.33646473,Late Oligocene Cengio TS,Lobe,1,1,6,-1.15490196,-3.286377075,1.286377075,sand,Semiconfined Distal
0.29,0.003468598,17.29805523,Late Oligocene Cengio TS,Lobe,1,0,6,-0.537602002,-2.459846029,1.237997279,mud,Semiconfined Distal
0.29,0.00577031,10.39805523,Late Oligocene Cengio TS,Lobe,1,0,6,-0.537602002,-2.238800869,1.01695212,mud,Semiconfined Distal
0.07,0.006429465,13.99805523,Late Oligocene Cengio TS,Lobe,1,1,6,-1.15490196,-2.191825193,1.146067703,sand,Semiconfined Distal
0.07,0.008655465,10.39805523,Late Oligocene Cengio TS,Lobe,1,1,6,-1.15490196,-2.06270961,1.01695212,sand,Semiconfined Distal
